Time (s),Voltage_A2 (V),Voltage_A1 (V)
582.0184526,1.56743946,1.896740298
584.0659518,1.561143623,1.904563399
586.1144369,1.568698629,1.905766955
588.1628497,1.575561109,1.905766955
590.2105951,1.594133961,1.908976438
592.2582924,1.609370086,1.911985332
594.3066924,1.595959774,1.913790669
596.3546941,1.579212711,1.921814403
598.4027791,1.606955439,1.922917667
600.449867,1.621990422,1.954912501
602.4968843,1.585866209,1.957419946
604.5446503,1.613211599,1.957821137
606.5924869,1.648125207,1.958122031
608.6397653,1.640355386,1.958422924
610.6872251,1.628650233,1.977780465
612.7340932,1.63551187,1.9895154
614.7819343,1.639749946,2.013888086
616.830142,1.640960826,2.021611155
618.8786941,1.642272613,2.024720447
620.9262304,1.65680321,2.026425544
622.9746163,1.665884863,2.034349241
625.0225985,1.65064788,2.037358244
627.0717373,1.63813544,2.040467551
629.1207037,1.701303532,2.044880765
631.1670699,1.672746572,2.046385271
633.2131333,1.663059457,2.058421343
635.2616992,1.678195585,2.065643007
637.3094759,1.687882741,2.072864686
639.3563447,1.696560841,2.079283969
641.4038479,1.708568944,2.083195726
643.4499986,1.686671845,2.088511709
645.4979763,1.681222819,2.097137663
647.5455134,1.687882741,2.098842796
649.5942674,1.70887167,2.103556991
651.6419396,1.706550772,2.111380564
653.6909871,1.706550772,2.117298407
655.7391214,1.708367127,2.11980597
657.7870185,1.701707166,2.128833214
659.8343978,1.72653072,2.147188682
661.8826735,1.736016189,2.158623286
663.9304008,1.729255267,2.163136956
665.9788501,1.736722555,2.179085304
668.0261679,1.729658904,2.181091391
670.0740118,1.736318917,2.188012399
672.1217258,1.747620787,2.194632507
674.1695883,1.727438902,2.199848359
676.2179279,1.737428921,2.203760253
678.2665045,1.737126193,2.206368185
680.3141513,1.748730794,2.210982223
682.3620188,1.773655588,2.218304513
684.4098389,1.748226245,2.223821318
686.4576521,1.763968198,2.224021929
688.504478,1.769720082,2.227231711
690.5520377,1.776279261,2.234754648
692.5982347,1.770830096,2.235256177
694.6458244,1.788085812,2.237864133
696.6934426,1.780921148,2.240271479
698.7397683,1.800901514,2.242879438
700.7874987,1.793030448,2.244885562
702.8351707,1.796663246,2.245186481
704.8829968,1.792021338,2.24628985
706.9310369,1.783746647,2.250001184
708.9789696,1.788489455,2.250001184
711.0257483,1.806249814,2.266953005
713.0727246,1.802717917,2.28159784
715.1198881,1.816139142,2.286211979
717.1674314,1.796865068,2.301258129
719.2145951,1.821891112,2.306273526
721.2623806,1.811093563,2.309583693
723.3097017,1.825826675,2.327739512
725.3561502,1.811900855,2.340879971
727.4046845,1.826331235,2.350108415
729.4533384,1.818863758,2.352716458
731.5013785,1.823909349,2.362546792
733.5495532,1.826331235,2.364352367
735.5980272,1.818762847,2.367762899
737.6458924,1.818561023,2.370872505
739.6949306,1.837229742,2.372577774
741.7430296,1.854485781,2.374483664
743.7924247,1.8393489,2.375587075
745.8402843,1.834908761,2.376991416
747.8886712,1.86720081,2.381806304
749.9364803,1.874264735,2.383712199
751.9840438,1.849440147,2.38391282
754.0313933,1.849742885,2.385919026
756.0790372,1.847926458,2.386520888
758.1272163,1.858825032,2.38702244
760.1744864,1.859935073,2.389630511
762.2228482,1.86720081,2.390533306
764.2707293,1.884255167,2.390533306
766.3183312,1.885567044,2.390633616
768.3659036,1.88264055,2.392338895
770.4114158,1.879512231,2.393342001
772.4576349,1.870530944,2.394244796
774.505621,1.881328674,2.394746349
776.553261,1.89273192,2.395247902
778.6016786,1.886071612,2.398758776
780.6490824,1.884658822,2.39926033
782.6967585,1.895557508,2.399761884
784.7447588,1.922299798,2.400965613
786.7932742,1.899896809,2.401065924
788.8406451,1.875576608,2.401567478
790.8874502,1.884456994,2.402871519
792.9352746,1.89586025,2.405479602
794.9823995,1.913015659,2.405579913
797.0296912,1.900502294,2.4063824
799.0783482,1.913318403,2.407184888
801.1276271,1.927547365,2.40738551
803.1758981,1.943391029,2.408990486
805.2238114,1.919978761,2.410194219
807.2707098,1.965188796,2.411397952
809.3177269,1.918162298,2.41210013
811.3662446,1.937437032,2.412902619
813.4136596,1.916547666,2.414407286
815.4613347,1.930171152,2.416212888
817.5103912,1.926639132,2.419623472
819.559298,1.931684875,2.42022534
821.606406,1.959032932,2.42373624
823.6540689,1.94379469,2.424839666
825.7024734,1.93541873,2.42835057
827.7504733,1.951767007,2.430657738
829.7987564,1.971950168,2.431660855
831.8462322,1.958932016,2.432964907
833.8936234,1.95035419,2.433667089
835.94186,2.000004953,2.434569895
837.9898553,1.958225606,2.434770519
840.0387561,1.975482233,2.435171766
842.0867813,1.98042713,2.441391103
844.1348283,1.982243624,2.462256058
846.1833982,1.984766535,2.463660435
848.2307572,1.9588311,2.467672942
850.278837,1.986078449,2.468977008
852.3269002,2.002225125,2.469478572
854.3751523,1.990115111,2.486331165
856.4233987,2.010197573,2.511108638
858.4712622,1.995665529,2.513114919
860.5189466,1.984161036,2.536187234
862.5678358,2.016353527,2.541202976
864.616116,2.015949857,2.543008644
866.6646872,2.001014122,2.553240785
868.7119148,2.005959054,2.555848982
870.7611701,2.015546188,2.555949298
872.8086314,2.040271021,2.569391578
874.8554196,2.003637963,2.591561425
876.9020593,2.042188464,2.599988011
878.9489484,2.03391319,2.616941561
880.9962616,2.056115188,2.630584716
883.0426736,2.013729677,2.633192972
885.0914571,2.032298505,2.660680102
887.1391635,2.028160877,2.667301122
889.1872132,2.040069185,2.695490761
891.2353718,2.038656333,2.700807694
893.2826514,2.045720599,2.704318881
895.3307521,2.042188464,2.849142242
897.3798218,2.036436138,2.953805721
899.4273834,2.033408601,3.0980033
901.4750464,2.059243662,3.117706801
903.5217285,2.054096819,3.13602986
905.5734468,2.051069267,3.187610817
907.6206696,2.072060345,3.206561595
909.6693084,2.069537372,3.27370555
911.7160792,2.036133384,3.290523029
913.7658026,2.050766512,3.340222717
915.8142872,2.104859152,3.381137408
917.8695416,2.06388592,3.415275029
919.9188282,2.050463757,3.417157624
921.9672122,2.06237214,3.418036169
924.0155127,2.082858688,3.515516281
926.0633633,2.066207051,3.516519794
928.1122808,2.054096819,3.54185854
930.1595178,2.057729884,3.644468773
932.2076504,2.12141005,3.658267321
934.255374,2.082858688,3.94227204
936.3031335,2.085482589,5.205869628
