Time (s),Voltage_A2 (V),Voltage_A1 (V)
742.1671762,1.439762623,0.66762898
747.2171049,1.449457803,0.707832273
752.266819,1.442532671,0.674569122
757.3173797,1.43995149,0.712617043
762.3666837,1.455501568,0.668879454
767.4159958,1.444547253,0.676602347
772.4655797,1.442910405,0.669192072
777.5153272,1.44845051,0.696390158
782.5649478,1.466455925,0.707425858
787.6138761,1.458271631,0.725933521
792.6633143,1.445365677,0.688640697
797.7129977,1.461356478,0.699797772
802.7638247,1.457138423,0.713959784
807.8123715,1.46456724,0.71477262
812.8614383,1.460475092,0.68719902
817.9104853,1.456571819,0.717833648
822.9606411,1.459656664,0.705745166
828.0095787,1.472310857,0.700177438
833.0599918,1.459090059,0.713971354
838.1090791,1.459341884,0.734988239
843.1585102,1.473758853,0.77160469
848.2070765,1.469477824,0.751089458
853.2568021,1.462111951,0.747277333
858.3049784,1.476088239,0.755954931
863.3540092,1.480306322,0.778326055
868.4037235,1.460601005,0.758212109
873.4532146,1.464944977,0.771705009
878.5033855,1.475647545,0.789210646
883.5537171,1.47873241,0.753045679
888.6036801,1.485405803,0.786251242
893.6517718,1.480117453,0.803305426
898.7019286,1.489372073,0.790665268
903.7482934,1.484965107,0.825124719
908.7955613,1.493149478,0.794427221
913.8432803,1.486916763,0.80526164
918.893544,1.486476066,0.818303059
923.9434719,1.473444071,0.786702677
928.9924684,1.483454149,0.795831684
934.0394607,1.494534528,0.838065799
939.0861156,1.493590175,0.795932002
944.1362221,1.49251991,0.791718615
949.1866624,1.498626724,0.833501311
954.2339332,1.50284484,0.834504495
959.2795336,1.486727893,0.801900965
964.3272612,1.480872931,0.841426465
969.3774607,1.492205126,0.799693954
974.4238245,1.516002884,0.840473441
979.4702597,1.516380628,0.825826948
984.5171947,1.495730707,0.828886662
989.5635159,1.4896239,0.817701147
994.6120222,1.494219743,0.802753674
999.6606462,1.504859465,0.835808635
1004.710891,1.499571078,0.838918505
1009.758853,1.494849312,0.815644617
1014.808188,1.497430543,0.831896216
1019.857143,1.508573933,0.852662119
1024.90578,1.512729107,0.83545752
1029.955282,1.496989845,0.827732999
1035.00581,1.50013769,0.861439967
1040.053604,1.499382207,0.826328541
1045.100946,1.509833076,0.831244146
1050.148716,1.512099534,0.850505275
1055.195553,1.505048336,0.8125849
1060.242314,1.513169807,0.823168508
1065.290924,1.516821329,0.82025927
1070.33912,1.519024836,0.797888217
1075.388188,1.518143433,0.807970244
1080.436976,1.526076069,0.802703514
1085.485882,1.522991152,0.807217854
1090.535578,1.538289854,0.8328994
1095.582739,1.522424535,0.806716261
1100.632474,1.525257621,0.805161322
1105.68225,1.529475777,0.833701948
1110.730021,1.528279583,0.80822104
1115.780119,1.519276665,0.819657359
1120.829857,1.519150751,0.848047477
1125.879583,1.509203504,0.843733788
1130.930036,1.514869653,0.831444783
1135.979593,1.527209305,0.842529967
1141.029347,1.525950154,0.841175669
1146.07885,1.531364506,0.82030943
1151.127974,1.521480174,0.852812596
1156.177455,1.51940258,0.809525182
1161.227261,1.515121482,0.81398936
1166.276774,1.517010201,0.824924082
1171.326678,1.516506542,0.817049077
1176.376625,1.518710049,0.813838882
1181.426036,1.51424008,0.813939201
1186.475575,1.521606089,0.833752107
1191.525662,1.529790565,0.8429814
1196.574932,1.533630981,0.827532362
1201.625623,1.531931124,0.819356403
1206.67432,1.531805209,0.827482203
1211.724375,1.529223947,0.825375515
1216.77389,1.529601692,0.887322045
1221.823182,1.53614929,0.86068758
1226.872624,1.534701262,0.845338881
1231.923133,1.540556335,0.866907309
1236.972426,1.525698324,0.863947922
1242.021268,1.522928195,0.869114309
1247.070823,1.532812532,0.868211446
1252.120543,1.539611968,0.899009091
1257.171541,1.525572409,0.853314188
1262.221704,1.533001405,0.892739217
1267.271515,1.53671591,0.886118228
1272.318094,1.54307465,0.891284606
1277.368435,1.537660276,0.875283875
1282.418645,1.532875489,0.866355559
1287.468565,1.531742251,0.889378564
1292.518281,1.546222546,0.859383443
1297.567602,1.550125943,0.884763935
1302.616651,1.526831559,0.89213731
1307.666569,1.534575347,0.861139012
1312.715139,1.545026345,0.855972622
1317.764923,1.543893103,0.90482753
1322.814359,1.535519713,0.853414506
1327.863281,1.54955932,0.864299036
1332.911026,1.534449431,0.902470059
1337.960923,1.539108305,0.859132647
1343.010011,1.548048328,0.862744104
1348.060141,1.551259188,0.878845168
1353.109946,1.541059998,0.909692947
1358.15864,1.554721884,0.891986833
1363.209186,1.57197247,0.933969849
1368.259114,1.560576998,0.935073343
1373.308642,1.561206581,0.914909475
1378.358027,1.574553772,0.984078437
1383.40788,1.596562166,0.967776865
1388.454525,1.605277731,0.98247336
1393.504262,1.621384985,0.99350826
1398.553318,1.630163828,1.028870038
1403.602581,1.62683392,1.051391178
1408.652139,1.634805524,1.076018929
1413.700845,1.640960826,1.04150997
1418.750106,1.667095752,1.052494663
1423.800567,1.662050384,1.097085401
1428.849468,1.669416623,1.08710391
1433.898626,1.696459932,1.100546318
1438.948717,1.687882741,1.100688323
1443.999578,1.706449864,1.108442334
1449.049606,1.709275304,1.136207013
1454.100305,1.711394386,1.158719277
1459.150758,1.732484363,1.172789607
1464.19971,1.726833447,1.173540028
1469.249496,1.75044626,1.155092279
1474.299366,1.7414653,1.208810228
1479.348411,1.750042621,1.225069808
1484.397478,1.762555456,1.208935301
1489.446956,1.762555456,1.241892398
1494.496469,1.782132076,1.2133754
1499.545916,1.775471977,1.233262199
1504.595417,1.790608584,1.231198463
1509.645243,1.796663246,1.262780177
1514.695971,1.794140469,1.262342407
1519.744248,1.81412091,1.243080617
1524.793935,1.80291974,1.266094731
1529.844352,1.824010261,1.304619115
1534.893791,1.819771964,1.292924112
1539.943214,1.84106441,1.288796485
1544.993101,1.835917883,1.289421883
1550.040552,1.842880833,1.337140438
1555.089654,1.854485781,1.305181978
1560.139073,1.847018245,1.347084593
1565.188722,1.873154689,1.341330735
1570.235966,1.868209941,1.345771211
1575.284631,1.879613145,1.35621576
1580.332727,1.863971592,1.346209005
1585.382398,1.86911816,1.345083249
1590.431286,1.888392627,1.331073909
1595.481819,1.880723193,1.373727735
1600.531112,1.885062476,1.349836446
1605.57938,1.899493153,1.35646593
1610.628374,1.894750197,1.384297559
1615.676168,1.900300466,1.380482407
1620.724743,1.919877846,1.386736759
1625.774585,1.908575428,1.418759431
1630.823389,1.914428461,1.396556141
1635.872591,1.921290651,1.398307375
1640.922695,1.934308665,1.431018284
1645.973051,1.940868148,1.42213686
1651.023211,1.947225811,1.437460475
1656.073018,1.941170893,1.434083012
1661.122848,1.943189198,1.441838678
1666.173512,1.951060598,1.46216621
1671.223216,1.947124896,1.470359844
1676.272566,1.95328074,1.493940236
1681.322886,1.956711871,1.468858717
1686.371227,1.971950168,1.456224289
1691.420035,1.979720716,1.535034766
1696.470266,1.978711553,1.498193501
1701.52046,1.981234461,1.515707067
1706.569825,1.98042713,1.523150392
1711.618672,1.995160945,1.55936674
1716.667101,2.007775562,1.528529624
1721.71734,2.008381065,1.520710979
1726.766575,1.997179281,1.535284964
1731.815624,2.014637932,1.569499962
1736.86546,2.016757196,1.552611295
1741.914678,2.018977379,1.593457161
1746.964585,2.024830595,1.555426061
1752.013775,2.037344399,1.570188022
1757.062608,2.029573725,1.572252206
1762.112674,2.030179232,1.600963408
1767.161912,2.035527876,1.614619116
1772.211184,2.052179369,1.607298114
1777.26001,2.049252737,1.62956203
1782.308925,2.048142636,1.618978549
1787.359185,2.046628863,1.649018003
1792.4081,2.05339039,1.642198371
1797.457868,2.073574129,1.620134949
1802.506159,2.065096945,1.637083656
1807.555558,2.06388592,1.65884632
1812.60438,2.077913648,1.650622624
1817.654144,2.075390671,1.665365117
1822.70475,2.077812729,1.68131115
1827.75416,2.090023962,1.642499237
1832.803602,2.092647868,1.68692738
1837.852449,2.083867881,1.669376691
1842.901575,2.103547194,1.69214246
1847.950481,2.095877295,1.68682709
1853.001127,2.095372697,1.680308253
1858.051218,2.105464672,1.710696172
1863.10067,2.116464957,1.686526221
1868.151019,2.10062052,1.722229612
1873.200603,2.121107289,1.713303729
1878.249777,2.115657595,1.737674452
1883.29989,2.127364355,1.714206345
1888.349292,2.116969558,1.711297916
1893.398357,2.134226957,1.744193399
1898.44761,2.12393306,1.726742707
1903.497741,2.128070799,1.720123502
1908.546012,2.141896939,1.759638338
1913.595561,2.12998829,1.763449438
1918.64459,2.146438384,1.735167168
1923.694184,2.139575759,1.757532206
1928.743231,2.143915358,1.753921697
1933.794195,2.157943403,1.753921697
1938.843231,2.141291414,1.774180715
1943.892803,2.156631425,1.769466972
1948.941871,2.15229181,1.767561419
1953.991145,2.165714358,1.800658028
1959.040788,2.159356303,1.774882762
1964.087492,2.164906985,1.77398013
1969.137091,2.174090861,1.809584138
1974.186789,2.171365973,1.80848091
1979.235375,2.178632347,1.820014678
1984.284433,2.172173347,1.82031556
1989.33334,2.174393627,1.825530842
1994.382781,2.191954073,1.805973574
1999.432099,2.191348538,1.82472849
2004.481833,2.181861852,1.836964373
2009.530729,2.189531937,1.851607373
2014.581323,2.201037096,1.864244532
2019.632921,2.461426984,1.838869966
2024.682656,2.210321988,1.870161948
2029.733084,2.201138018,1.840474676
2034.78264,2.200229715,1.856922998
2039.832394,2.215166289,1.893831714
2044.881844,2.209514605,1.875678192
2049.93189,2.220010597,1.885306568
2054.980057,2.224249372,1.884805089
2060.029205,2.218698596,1.871164901
2065.07846,2.234846331,1.88269888
2070.128484,2.223542909,1.906268436
2075.176894,2.237571269,1.929035779
2080.224182,2.24796642,1.936758656
2085.273615,2.232121396,1.908474956
2090.323151,2.238580505,1.933549146
2095.373119,2.250287671,1.938864898
2100.42347,2.239690666,1.933649444
2105.472446,2.25997639,1.923920636
2110.521345,2.258462526,1.937661331
2115.570729,2.272995646,1.948393153
2120.618409,2.261490254,1.930540234
2125.667272,2.25593942,1.93806252
2130.715473,2.268655889,1.950399105
2135.76292,2.265123532,1.940469655
2140.81232,2.284702926,1.971160775
2145.85908,2.267242946,1.946988988
2150.909305,2.272188249,1.97206346
2155.95966,2.266233701,1.952806249
2161.008977,2.290253805,1.966346464
2166.05768,2.277840033,1.949496427
2171.107285,2.284198301,1.996937517
