Time (s),Voltage_A2 (V),Voltage_A1 (V)
129.1125846,1.180586216,0.399616474
131.1617873,1.132241133,0.402148186
133.2107143,1.147348883,0.402304465
135.2595558,1.128778951,0.403804741
137.309854,1.150811087,0.409774606
139.3580964,1.125002031,0.410837308
141.407707,1.132618826,0.411337403
143.4572661,1.15137763,0.415275657
145.5067029,1.126953439,0.417213533
147.5567138,1.137339989,0.41924518
149.6062317,1.156476521,0.419370204
151.6550405,1.133877802,0.41980779
153.7025614,1.152258919,0.419964071
155.7512956,1.136899347,0.419995327
157.8000662,1.136395756,0.420120352
159.8492436,1.152258919,0.420526682
161.898998,1.14344604,0.420714218
163.9477491,1.132618826,0.420870499
165.9969645,1.150685189,0.421526879
168.0463204,1.151125833,0.421933209
170.0950859,1.135136779,0.422058234
172.1448832,1.144327326,0.422120746
174.1942551,1.160882977,0.422245771
176.242902,1.137969479,0.422558333
178.2920465,1.133814853,0.422683358
180.3413098,1.155532281,0.422964664
182.3904359,1.154210346,0.423621044
184.439158,1.139165508,0.424308682
186.4884539,1.153140208,0.424496219
188.5383408,1.160505281,0.424589988
190.5873106,1.141620518,0.424871294
192.6364937,1.139543202,0.425058832
194.6859739,1.157987305,0.425308882
196.7317727,1.146215799,0.425652701
198.7813334,1.150244544,0.425934007
200.8296559,1.148922611,0.426027776
202.8793619,1.159372191,0.426027776
204.9278018,1.16673728,0.426371595
206.9774225,1.148607866,0.426777927
209.0260527,1.14086513,0.426902952
211.0749116,1.143257193,0.426996721
213.124023,1.151503528,0.427184259
215.1733882,1.154650991,0.427184259
217.2236705,1.15660242,0.427371797
219.2732146,1.179264269,0.427559335
221.3205521,1.171080803,0.427871898
223.3701215,1.166611381,0.428059436
225.4205976,1.167177927,0.428215717
227.4701238,1.164722895,0.428653306
229.5201352,1.164156349,0.428903357
231.5687182,1.172780444,0.429090895
233.617434,1.171773249,0.429122151
235.666604,1.161827219,0.429153408
237.7155383,1.152951361,0.429153408
239.7639806,1.159372191,0.42955974
241.8115108,1.17152145,0.429778535
243.8594718,1.181026865,0.429841048
245.9079084,1.175046633,0.430091099
247.9571111,1.193176216,0.430091099
250.0047445,1.168688717,0.430091099
252.0530577,1.150874036,0.430216124
254.1035783,1.154462143,0.430434919
256.1524487,1.14904851,0.430653714
258.2020853,1.151881224,0.431247585
260.2524736,1.149237357,0.431653918
262.3026021,1.151440579,0.431747688
264.3530645,1.151629427,0.431747688
266.4017847,1.15383265,0.4318102
268.4514081,1.153077259,0.431841457
270.5009813,1.164848794,0.432591611
272.5502942,1.172780444,0.43268538
274.5999708,1.177879373,0.433029201
276.6495712,1.172150947,0.433435535
278.6994896,1.162204916,0.433591817
280.7485542,1.154399194,0.43365433
282.7969701,1.157168964,0.433748099
284.84623,1.165289441,0.434216946
286.8962946,1.171080803,0.434279459
288.946255,1.174920734,0.434748306
290.9966264,1.170703105,0.435217154
293.0473039,1.17586498,0.43524841
295.0969479,1.182600612,0.435529719
297.1435554,1.154839839,0.435623488
299.1945024,1.154965737,0.435842284
301.2441258,1.155721129,0.43596731
303.2954726,1.158239103,0.436029823
305.3449764,1.156980116,0.436154849
307.3937027,1.157231913,0.436467414
309.443964,1.158113204,0.436561184
311.4941175,1.163086208,0.436623697
313.544579,1.159812837,0.436717466
315.5941935,1.162519663,0.436748723
317.6434395,1.173850589,0.436936262
319.6936655,1.16982181,0.436998775
321.7433469,1.172717494,0.43749888
323.7932084,1.172717494,0.437780189
325.842638,1.178194122,0.437811445
327.8924627,1.173284041,0.437905215
329.9417753,1.174354186,0.438030241
331.9905579,1.176179729,0.438124011
334.0402598,1.17359879,0.438124011
336.0895624,1.172528645,0.438155267
338.1396253,1.170703105,0.438186524
340.1885698,1.168499868,0.438655372
342.2375185,1.162267865,0.438749142
344.28774,1.164911743,0.438842912
346.3381894,1.169507062,0.438905425
348.3885012,1.182789462,0.438905425
350.4373322,1.180838015,0.438936681
352.4876683,1.192231964,0.439124221
354.5374928,1.196134875,0.439155478
356.587132,1.185999909,0.439374274
358.6375282,1.18417436,0.43940553
360.6874187,1.176998076,0.439749353
362.738266,1.176242679,0.439874379
364.7877109,1.178382972,0.440374485
366.8373101,1.17888657,0.440374485
368.8867755,1.17592793,0.440687051
370.9368401,1.182915362,0.441218414
372.9855802,1.182222913,0.44143721
375.0347431,1.182159963,0.44162475
377.0842781,1.185559259,0.441874803
379.1337814,1.187699559,0.441874803
381.1824546,1.185559259,0.44199983
383.232693,1.186944159,0.442093599
385.2826734,1.185559259,0.442093599
387.3314464,1.196575526,0.442124856
389.3801253,1.197079128,0.442937529
391.428659,1.204507265,0.443187583
393.4779837,1.205640372,0.443656433
395.5280895,1.211683618,0.44378146
397.577419,1.218608188,0.443906486
399.626507,1.209291498,0.44434408
401.6760111,1.221000315,0.444375337
403.7241907,1.227610153,0.44443785
405.7738035,1.231072454,0.44453162
407.8229346,1.216908519,0.444937958
409.8727112,1.218041631,0.444969214
411.9228704,1.214201642,0.444969214
413.9710722,1.208976746,0.445875659
416.0211957,1.217600976,0.447032159
418.0718791,1.230631798,0.447532267
420.1223547,1.263933057,0.448344944
422.1730366,1.24013741,0.449001337
424.2223828,1.240766922,0.449095107
426.2729547,1.270542994,0.449470189
428.3224833,1.280615309,0.450064069
430.3715477,1.279230363,0.450189096
432.4214187,1.247628611,0.450564178
434.4702621,1.241962995,0.450626692
436.5211515,1.246810243,0.450908003
438.5709565,1.245425315,0.45203325
440.6219661,1.242088898,0.452627131
442.6724048,1.234031152,0.453283526
444.7212687,1.244606948,0.454908886
446.7704835,1.242970215,0.455315227
448.8198109,1.239193143,0.455971623
450.8701136,1.242151849,0.455971623
452.9193032,1.249643055,0.456940589
454.9684618,1.248824687,0.457128131
457.0175567,1.253420141,0.457503215
459.0671964,1.249454201,0.459034809
461.1171494,1.250524374,0.462098002
463.1668575,1.266199319,0.46244183
465.2159216,1.299563948,0.462723145
467.2650561,1.311084279,0.463035716
469.3140242,1.267395403,0.465286231
471.3631747,1.240578069,0.467161663
473.4116871,1.250209617,0.470256132
475.4608891,1.249580103,0.470474933
477.5102804,1.264121912,0.471256366
479.5594141,1.264184864,0.47131888
481.6097584,1.269535765,0.473225578
483.6584802,1.249391249,0.473850726
485.707736,1.249957812,0.478164251
487.7574441,1.255434589,0.480039701
489.8066454,1.265569802,0.480477306
491.8575907,1.273061069,0.481352517
493.9086967,1.281118926,0.482258986
495.9584794,1.301011856,0.483040426
498.0059838,1.275579147,0.485384747
500.0560262,1.277782467,0.486291219
502.1052961,1.286406906,0.488010392
504.1554883,1.307181211,0.488885607
506.2057922,1.31907929,0.489510762
508.2560205,1.306048063,0.492323961
510.3046923,1.305544442,0.493167922
512.3542378,1.323863717,0.493417985
514.4040627,1.333621454,0.494824588
516.455101,1.322919421,0.495043393
518.5054932,1.322856468,0.495731066
520.5534685,1.351877956,0.497043898
522.6035678,1.331481044,0.499450759
524.6539402,1.340672227,0.499982144
526.7031014,1.3642169,0.500919884
528.7529008,1.341868342,0.501169948
530.802453,1.372149107,0.501670076
532.8507843,1.358739913,0.502482785
534.9002976,1.364279854,0.502670333
536.9511971,1.388517222,0.502732849
539.0001419,1.365350071,0.503170462
541.0495663,1.387258133,0.503889397
543.0996258,1.386124953,0.510203541
545.1495135,1.383732686,0.510422349
547.1991873,1.411810471,0.511016255
549.2484872,1.387321087,0.51145387
551.2976837,1.416343234,0.512235326
553.3476212,1.396197678,0.512985525
555.3969138,1.415335953,0.514360889
557.4471722,1.416217324,0.514579698
559.4990556,1.410047732,0.514735989
561.5496407,1.4372444,0.514767248
563.5990493,1.420183497,0.516111356
565.649801,1.439699667,0.516111356
567.6994891,1.428808368,0.516236389
569.7492194,1.447065482,0.516892815
571.7987676,1.4361112,0.517643016
573.849781,1.458397543,0.519549778
575.8999169,1.458586411,0.519581037
577.950032,1.452101948,0.521143959
580.0009921,1.465196801,0.524644911
582.0510132,1.47243677,0.525332599
584.1010356,1.463308117,0.526239098
586.1511228,1.487672243,0.527239373
588.2016535,1.471870163,0.527364407
590.2506955,1.475836414,0.527676993
592.2996981,1.526705644,0.528489717
594.3495123,1.491827386,0.528958597
596.4001129,1.508070276,0.52958377
598.4496379,1.534512389,0.529646287
600.5006795,1.496297319,0.532209499
602.5505276,1.556169922,0.533022226
604.6013868,1.510021947,0.534491388
606.650286,1.507629576,0.53624188
608.6999276,1.535834501,0.537117127
610.7490819,1.510651519,0.537179644
612.7989612,1.5165695,0.538992658
614.8485579,1.541752534,0.54149337
616.8974404,1.530609014,0.542900022
618.9477999,1.525572409,0.543212612
620.9978418,1.559066,0.543243871
623.0480723,1.546474378,0.543837791
625.0980644,1.538352812,0.547182507
627.1476359,1.54735579,0.547370061
629.1981416,1.566432125,0.547651393
631.2481565,1.552455392,0.55199641
633.2979326,1.547103958,0.552183965
635.3465638,1.561962081,0.554153295
637.3933961,1.561017707,0.557529294
639.4419253,1.583053194,0.55818574
641.4915764,1.584186453,0.560655228
643.5409443,1.569957798,0.563030942
645.5907373,1.572539097,0.564718951
647.6401849,1.581542184,0.565094065
649.6902246,1.601814973,0.565687995
651.7407596,1.58980151,0.56600059
653.7909176,1.583367988,0.568438832
655.8408628,1.589474997,0.568438832
657.8902996,1.606914672,0.569376619
659.9397724,1.615835153,0.570689522
661.9893188,1.605643665,0.570970858
664.0394547,1.59847937,0.571283454
666.0892289,1.601708346,0.573409109
668.1382823,1.610688952,0.580317512
670.1892419,1.631879237,0.580380031
672.2399874,1.628650233,0.582286882
674.2891273,1.620779548,0.582912079
676.3383496,1.619366863,0.583599797
678.3877373,1.622394046,0.587100909
680.4378002,1.621284079,0.588788949
682.4875298,1.626329388,0.59013313
684.5375235,1.627136638,0.590758331
686.5861802,1.637933627,0.591883694
688.6367517,1.643988028,0.592633936
690.6856775,1.648427928,0.59366552
692.7362676,1.661444941,0.594759624
694.7855983,1.666591215,0.594790885
696.8364096,1.671132051,0.594884665
698.8860433,1.673352017,0.598260766
700.9347935,1.678498308,0.599323614
702.9841077,1.678296493,0.601574354
705.0334251,1.702615341,0.602262081
707.0834639,1.706752589,0.604168962
709.1333494,1.70887167,0.606200887
711.1828675,1.695148125,0.606951137
713.2325587,1.671939311,0.609264411
715.2826867,1.670526606,0.614735006
717.3321779,1.676480154,0.614985091
719.3824716,1.688992729,0.617329639
721.4317324,1.684250055,0.617517203
723.4810791,1.690607258,0.618204938
725.5309513,1.705138053,0.623488005
727.5809739,1.714421647,0.623863134
729.6293077,1.70887167,0.62805209
731.6793041,1.704936236,0.628552265
733.728936,1.695249034,0.629458832
735.7793498,1.704330785,0.63133449
737.8303516,1.706550772,0.635898602
739.8805087,1.718054365,0.638399492
741.9302254,1.732181635,0.639306065
743.9784367,1.718357091,0.642369664
746.0285571,1.714522556,0.64802796
748.0784254,1.716439823,0.650184996
750.1285665,1.720577087,0.650560133
752.1778388,1.735108005,0.65221699
754.2273672,1.74661169,0.655374402
756.2771518,1.74378622,0.658281728
758.3276119,1.729255267,0.658531821
760.3774054,1.735713461,0.659375885
762.4273987,1.763766377,0.661157799
764.4768913,1.757711772,0.663127286
766.5260456,1.74388713,0.668035384
768.5759389,1.741566209,0.672599619
770.6260791,1.753675375,0.674569122
772.6768091,1.76528003,0.674913004
774.7253928,1.749437162,0.677757848
776.7752185,1.757106312,0.678601923
778.8253183,1.772646484,0.683353766
780.8753445,1.766793684,0.686667561
782.9249506,1.760739074,0.686823873
784.9746585,1.775572887,0.689012233
787.0235515,1.778701114,0.694509388
789.0736263,1.768004607,0.695045872
791.1237466,1.773151036,0.701632069
793.173296,1.809983537,0.702685423
795.2214501,1.773453767,0.712516723
797.2707217,1.778398382,0.716880614
799.3203244,1.798076001,0.720090832
801.3708403,1.801103337,0.728417331
803.4206359,1.780618416,0.729019246
805.470669,1.793837736,0.73614191
807.5202699,1.804736143,0.743364888
809.5697827,1.800800603,0.751691372
811.619803,1.794645024,0.761622955
813.6692264,1.801103337,0.761823593
815.718817,1.818157376,0.764833162
817.769105,1.81412091,0.766337946
819.8189859,1.802717917,0.769171151
821.8684654,1.826936707,0.769447833
823.9187727,1.820377435,0.774915213
825.9682658,1.811295386,0.781686736
828.0176351,1.872246469,0.786802995
830.0676537,1.822294759,0.787003633
832.1168075,1.85842138,0.792771962
834.1655486,1.826633971,0.853013233
836.2149839,1.851962963,0.885265525
838.2652507,1.877493963,0.917668215
840.3147709,1.834202376,1.405374875
842.3648849,1.870026378,1.412317317
844.414412,1.865081635,1.430517921
846.4652076,1.833495991,1.440024849
848.5157909,1.848431021,1.445466341
850.5631986,1.836624269,1.452283869
852.6125929,1.851761137,1.459914532
854.6615212,1.841568972,1.470422391
856.7102218,1.857109513,1.471798425
858.7587495,1.845807295,1.473737385
860.8096352,1.85034836,1.473987573
862.8589287,1.871136424,1.474362856
864.9090581,1.853476653,1.475426158
866.9589295,1.876686655,1.476114177
869.0086651,1.856504036,1.480054657
871.0580883,1.880016799,1.65563707
873.1073003,1.861448767,1.898044147
875.1568525,1.880016799,2.252609151
